"Code" "Year" "Age" "ASFR"
"SWE" 2011 "17" 0.00334
"SWE" 2011 "18" 0.00715
"SWE" 2011 "19" 0.01495
"SWE" 2011 "20" 0.02404
"SWE" 2011 "21" 0.0352
"SWE" 2011 "22" 0.04712
"SWE" 2011 "23" 0.05956
"SWE" 2011 "24" 0.07647
"SWE" 2011 "25" 0.08572
"SWE" 2011 "26" 0.09918
"SWE" 2011 "27" 0.11381
"SWE" 2011 "28" 0.12734
"SWE" 2011 "29" 0.13476
"SWE" 2011 "30" 0.13893
"SWE" 2011 "31" 0.14209
"SWE" 2011 "32" 0.13421
"SWE" 2011 "33" 0.12751
"SWE" 2011 "34" 0.11538
"SWE" 2011 "35" 0.09583
"SWE" 2011 "36" 0.08449
"SWE" 2011 "37" 0.06856
"SWE" 2011 "38" 0.05028
"SWE" 2011 "39" 0.03911
"SWE" 2011 "40" 0.02898
"SWE" 2011 "41" 0.0188
"SWE" 2011 "42" 0.01117
"SWE" 2011 "43" 0.00662
"SWE" 2011 "44" 0.00323
"SWE" 2011 "45" 0.00181
"SWE" 2011 "46" 0.00089
"SWE" 2011 "47" 0.00032
"SWE" 2011 "48" 0.00016
"SWE" 2011 "49" 0.00017
"SWE" 2011 "50" 0.00019
"SWE" 2011 "51" 5e-05
"SWE" 2011 "52" 3e-05
"SWE" 2011 "53" 3e-05
"SWE" 2011 "54" 0
"SWE" 2011 "55+" 0
"SWE" 2012 "12-" 0
"SWE" 2012 "13" 2e-05
"SWE" 2012 "14" 8e-05
"SWE" 2012 "15" 0.00037
"SWE" 2012 "16" 0.00139
"SWE" 2012 "17" 0.00348
"SWE" 2012 "18" 0.00644
"SWE" 2012 "19" 0.01316
"SWE" 2012 "20" 0.02279
"SWE" 2012 "21" 0.03419
"SWE" 2012 "22" 0.04613
"SWE" 2012 "23" 0.06037
"SWE" 2012 "24" 0.07438
"SWE" 2012 "25" 0.08839
"SWE" 2012 "26" 0.10203
"SWE" 2012 "27" 0.11363
"SWE" 2012 "28" 0.12571
"SWE" 2012 "29" 0.13298
"SWE" 2012 "30" 0.14244
"SWE" 2012 "31" 0.1456
"SWE" 2012 "32" 0.13556
"SWE" 2012 "33" 0.12563
"SWE" 2012 "34" 0.11613
"SWE" 2012 "35" 0.09931
"SWE" 2012 "36" 0.0826
"SWE" 2012 "37" 0.06465
"SWE" 2012 "38" 0.05359
"SWE" 2012 "39" 0.03982
"SWE" 2012 "40" 0.02808
"SWE" 2012 "41" 0.01868
"SWE" 2012 "42" 0.01249
"SWE" 2012 "43" 0.00684
"SWE" 2012 "44" 0.00372
"SWE" 2012 "45" 0.00197
"SWE" 2012 "46" 0.00104
"SWE" 2012 "47" 5e-04
"SWE" 2012 "48" 0.00039
"SWE" 2012 "49" 0.00024
"SWE" 2012 "50" 0.00017
"SWE" 2012 "51" 2e-05
"SWE" 2012 "52" 5e-05
"SWE" 2012 "53" 3e-05
"SWE" 2012 "54" 5e-05
"SWE" 2012 "55+" 5e-05
"SWE" 2013 "12-" 0
"SWE" 2013 "13" 4e-05
"SWE" 2013 "14" 4e-05
"SWE" 2013 "15" 0.00055
"SWE" 2013 "16" 0.0014
"SWE" 2013 "17" 0.00331
"SWE" 2013 "18" 0.0063
"SWE" 2013 "19" 0.0131
"SWE" 2013 "20" 0.02148
"SWE" 2013 "21" 0.0334
"SWE" 2013 "22" 0.04392
"SWE" 2013 "23" 0.0573
"SWE" 2013 "24" 0.07154
"SWE" 2013 "25" 0.08526
"SWE" 2013 "26" 0.1007
"SWE" 2013 "27" 0.11138
"SWE" 2013 "28" 0.12661
"SWE" 2013 "29" 0.13362
"SWE" 2013 "30" 0.14173
"SWE" 2013 "31" 0.14074
"SWE" 2013 "32" 0.14002
"SWE" 2013 "33" 0.12616
"SWE" 2013 "34" 0.11512
"SWE" 2013 "35" 0.09617
"SWE" 2013 "36" 0.08293
"SWE" 2013 "37" 0.06837
"SWE" 2013 "38" 0.05253
"SWE" 2013 "39" 0.04047
"SWE" 2013 "40" 0.02896
"SWE" 2013 "41" 0.01877
"SWE" 2013 "42" 0.01161
"SWE" 2013 "43" 0.00683
"SWE" 2013 "44" 0.00338
"SWE" 2013 "45" 0.0018
"SWE" 2013 "46" 0.00093
"SWE" 2013 "47" 0.00052
"SWE" 2013 "48" 0.00038
"SWE" 2013 "49" 0.00023
"SWE" 2013 "50" 0.00018
"SWE" 2013 "51" 3e-05
"SWE" 2013 "52" 7e-05
"SWE" 2013 "53" 3e-05
"SWE" 2013 "54" 0
"SWE" 2013 "55+" 7e-05
"SWE" 2014 "12-" 0
"SWE" 2014 "13" 2e-05
"SWE" 2014 "14" 8e-05
"SWE" 2014 "15" 0.00046
"SWE" 2014 "16" 0.0011
"SWE" 2014 "17" 0.00293
"SWE" 2014 "18" 0.00675
"SWE" 2014 "19" 0.01236
"SWE" 2014 "20" 0.01972
"SWE" 2014 "21" 0.02914
"SWE" 2014 "22" 0.04222
"SWE" 2014 "23" 0.05604
"SWE" 2014 "24" 0.07134
"SWE" 2014 "25" 0.0865
"SWE" 2014 "26" 0.10455
"SWE" 2014 "27" 0.11341
"SWE" 2014 "28" 0.12574
"SWE" 2014 "29" 0.13578
"SWE" 2014 "30" 0.14012
"SWE" 2014 "31" 0.13925
"SWE" 2014 "32" 0.13472
"SWE" 2014 "33" 0.12756
"SWE" 2014 "34" 0.11435
"SWE" 2014 "35" 0.09786
"SWE" 2014 "36" 0.08096
"SWE" 2014 "37" 0.06693
"SWE" 2014 "38" 0.053
"SWE" 2014 "39" 0.04013
"SWE" 2014 "40" 0.03056
"SWE" 2014 "41" 0.01924
"SWE" 2014 "42" 0.01164
"SWE" 2014 "43" 0.00764
"SWE" 2014 "44" 0.0038
"SWE" 2014 "45" 0.00198
"SWE" 2014 "46" 0.00097
"SWE" 2014 "47" 7e-04
"SWE" 2014 "48" 0.00027
"SWE" 2014 "49" 0.00012
"SWE" 2014 "50" 0.00025
"SWE" 2014 "51" 2e-05
"SWE" 2014 "52" 7e-05
"SWE" 2014 "53" 3e-05
"SWE" 2014 "54" 0
"SWE" 2014 "55+" 0
"SWE" 2015 "12-" 0
"SWE" 2015 "13" 0
"SWE" 2015 "14" 8e-05
"SWE" 2015 "15" 0.00029
"SWE" 2015 "16" 0.00113
"SWE" 2015 "17" 0.00303
"SWE" 2015 "18" 0.00559
"SWE" 2015 "19" 0.01148
"SWE" 2015 "20" 0.02006
"SWE" 2015 "21" 0.02828
"SWE" 2015 "22" 0.04188
"SWE" 2015 "23" 0.05342
"SWE" 2015 "24" 0.0687
"SWE" 2015 "25" 0.08797
"SWE" 2015 "26" 0.10198
"SWE" 2015 "27" 0.11278
"SWE" 2015 "28" 0.12638
"SWE" 2015 "29" 0.13217
"SWE" 2015 "30" 0.13893
"SWE" 2015 "31" 0.13726
"SWE" 2015 "32" 0.13125
"SWE" 2015 "33" 0.11994
"SWE" 2015 "34" 0.11286
"SWE" 2015 "35" 0.0977
"SWE" 2015 "36" 0.08171
"SWE" 2015 "37" 0.06483
"SWE" 2015 "38" 0.05398
"SWE" 2015 "39" 0.03911
"SWE" 2015 "40" 0.0291
"SWE" 2015 "41" 0.01898
"SWE" 2015 "42" 0.01241
"SWE" 2015 "43" 0.00667
"SWE" 2015 "44" 0.00368
"SWE" 2015 "45" 0.00208
"SWE" 2015 "46" 0.00118
"SWE" 2015 "47" 0.00053
"SWE" 2015 "48" 0.00028
"SWE" 2015 "49" 3e-04
"SWE" 2015 "50" 1e-04
"SWE" 2015 "51" 0.00011
"SWE" 2015 "52" 0.00015
"SWE" 2015 "53" 3e-05
"SWE" 2015 "54" 2e-05
"SWE" 2015 "55+" 2e-05
"SWE" 2016 "12-" 2e-05
"SWE" 2016 "13" 8e-05
"SWE" 2016 "14" 4e-05
"SWE" 2016 "15" 5e-04
"SWE" 2016 "16" 0.00123
"SWE" 2016 "17" 0.00278
"SWE" 2016 "18" 0.00521
"SWE" 2016 "19" 0.01216
"SWE" 2016 "20" 0.01989
"SWE" 2016 "21" 0.02955
"SWE" 2016 "22" 0.03813
"SWE" 2016 "23" 0.05285
"SWE" 2016 "24" 0.06873
"SWE" 2016 "25" 0.08442
"SWE" 2016 "26" 0.10146
"SWE" 2016 "27" 0.11345
"SWE" 2016 "28" 0.12591
"SWE" 2016 "29" 0.13513
"SWE" 2016 "30" 0.13961
"SWE" 2016 "31" 0.13589
"SWE" 2016 "32" 0.13081
"SWE" 2016 "33" 0.11921
"SWE" 2016 "34" 0.11014
"SWE" 2016 "35" 0.0986
"SWE" 2016 "36" 0.08379
"SWE" 2016 "37" 0.0672
"SWE" 2016 "38" 0.05326
"SWE" 2016 "39" 0.04205
"SWE" 2016 "40" 0.03045
"SWE" 2016 "41" 0.02062
"SWE" 2016 "42" 0.01284
"SWE" 2016 "43" 0.00773
"SWE" 2016 "44" 0.00428
"SWE" 2016 "45" 0.0022
"SWE" 2016 "46" 0.00109
"SWE" 2016 "47" 0.00066
"SWE" 2016 "48" 0.00038
"SWE" 2016 "49" 0.00017
"SWE" 2016 "50" 0.00022
"SWE" 2016 "51" 4e-05
"SWE" 2016 "52" 3e-05
"SWE" 2016 "53" 2e-05
"SWE" 2016 "54" 0
"SWE" 2016 "55+" 0
