Live births by calendar year and age (Lexis squares, age in completed years (ACY))
Last modified: 12/10/2018
Code Year    Age        Total
AUT  1974     25      6494.00
AUT  1974     26      6060.00
AUT  1974     27      5238.00
AUT  1974     28      3507.00
AUT  1974     29      3543.00
AUT  1974     30      3466.00
AUT  1974     31      3178.00
AUT  1974     32      3014.00
AUT  1974     33      2870.00
AUT  1974     34      2714.00
AUT  1974     35      1981.00
AUT  1974     36      1451.00
AUT  1974     37      1265.00
AUT  1974     38      1056.00
AUT  1974     39       816.00
AUT  1974     40       672.00
AUT  1974     41       564.00
AUT  1974     42       390.00
AUT  1974     43       279.00
AUT  1974     44       148.00
AUT  1974     45        81.00
AUT  1974     46        31.00
AUT  1974     47        13.00
AUT  1974     48         5.00
AUT  1974     49         1.72
AUT  1974     50         0.28
AUT  1974     51         0.00
AUT  1974     52         0.00
AUT  1974     53         0.00
AUT  1974     54         0.00
AUT  1974     55+        0.00
AUT  1975     12-        0.00
AUT  1975     13         6.00
AUT  1975     14        34.00
AUT  1975     15       192.00
AUT  1975     16       906.00
AUT  1975     17      2407.00
AUT  1975     18      4225.00
AUT  1975     19      5736.00
AUT  1975     20      6281.00
AUT  1975     21      6757.00
AUT  1975     22      6858.00
AUT  1975     23      6723.00
AUT  1975     24      6462.00
AUT  1975     25      6117.00
AUT  1975     26      5892.00
AUT  1975     27      5385.00
AUT  1975     28      4778.00
AUT  1975     29      3035.00
AUT  1975     30      3134.00
AUT  1975     31      3108.00
AUT  1975     32      2551.00
AUT  1975     33      2393.00
AUT  1975     34      2340.00
AUT  1975     35      2183.00
AUT  1975     36      1609.00
AUT  1975     37      1090.00
AUT  1975     38       906.00
AUT  1975     39       798.00
AUT  1975     40       589.00
AUT  1975     41       468.00
AUT  1975     42       324.00
AUT  1975     43       207.00
AUT  1975     44       142.00
AUT  1975     45        57.00
AUT  1975     46        39.00
AUT  1975     47        15.00
AUT  1975     48         6.00
AUT  1975     49         4.00
AUT  1975     50         0.00
AUT  1975     51         0.00
AUT  1975     52         0.00
AUT  1975     53         0.00
AUT  1975     54         0.00
AUT  1975     55+        0.00
AUT  1976     12-        1.00
AUT  1976     13         4.00
AUT  1976     14        32.00
AUT  1976     15       156.00
AUT  1976     16       805.00
AUT  1976     17      2201.00
AUT  1976     18      3657.00
AUT  1976     19      5275.00
AUT  1976     20      5896.00
AUT  1976     21      6353.00
AUT  1976     22      6426.00
AUT  1976     23      6370.00
AUT  1976     24      6099.00
AUT  1976     25      5793.00
AUT  1976     26      5555.00
AUT  1976     27      5078.00
AUT  1976     28      4700.00
AUT  1976     29      3941.00
AUT  1976     30      2477.00
AUT  1976     31      2505.00
AUT  1976     32      2442.00
AUT  1976     33      2142.00
AUT  1976     34      1942.00
AUT  1976     35      1860.00
AUT  1976     36      1646.00
AUT  1976     37      1165.00
AUT  1976     38       814.00
AUT  1976     39       614.00
AUT  1976     40       476.00
AUT  1976     41       377.00
AUT  1976     42       277.00
AUT  1976     43       176.00
AUT  1976     44       102.00
AUT  1976     45        49.00
AUT  1976     46        24.00
AUT  1976     47        10.00
AUT  1976     48         5.00
AUT  1976     49         0.00
AUT  1976     50         0.66
AUT  1976     51         0.34
AUT  1976     52         0.00
AUT  1976     53         0.00
AUT  1976     54         0.00
AUT  1976     55+        0.00
AUT  1977     12-        0.00
AUT  1977     13         6.00
AUT  1977     14        29.00
AUT  1977     15       155.00
AUT  1977     16       720.00
AUT  1977     17      1982.00
AUT  1977     18      3371.00
AUT  1977     19      4891.00
AUT  1977     20      5954.00
AUT  1977     21      6424.00
AUT  1977     22      6433.00
AUT  1977     23      6362.00
AUT  1977     24      6247.00
AUT  1977     25      5720.00
AUT  1977     26      5250.00
AUT  1977     27      4914.00
AUT  1977     28      4554.00
AUT  1977     29      3972.00
AUT  1977     30      3347.00
AUT  1977     31      2173.00
AUT  1977     32      2028.00
AUT  1977     33      2050.00
AUT  1977     34      1702.00
AUT  1977     35      1637.00
AUT  1977     36      1443.00
AUT  1977     37      1297.00
AUT  1977     38       896.00
AUT  1977     39       608.00
AUT  1977     40       497.00
AUT  1977     41       327.00
AUT  1977     42       248.00
AUT  1977     43       154.00
AUT  1977     44        95.00
AUT  1977     45        50.00
AUT  1977     46        36.00
AUT  1977     47        11.00
AUT  1977     48         7.00
AUT  1977     49         2.04
AUT  1977     50         2.37
AUT  1977     51         0.59
AUT  1977     52         0.00
AUT  1977     53         0.00
AUT  1977     54         0.00
AUT  1977     55+        0.00
AUT  1978     12-        0.00
AUT  1978     13         3.00
AUT  1978     14        32.00
AUT  1978     15       150.00
AUT  1978     16       662.00
AUT  1978     17      1862.00
AUT  1978     18      3313.00
AUT  1978     19      4911.00
AUT  1978     20      5712.00
AUT  1978     21      6462.00
AUT  1978     22      6634.00
AUT  1978     23      6442.00
AUT  1978     24      6218.00
AUT  1978     25      6041.00
AUT  1978     26      5471.00
AUT  1978     27      4849.00
AUT  1978     28      4401.00
AUT  1978     29      4036.00
AUT  1978     30      3433.00
AUT  1978     31      2858.00
AUT  1978     32      1832.00
AUT  1978     33      1711.00
AUT  1978     34      1715.00
AUT  1978     35      1377.00
AUT  1978     36      1246.00
AUT  1978     37      1126.00
AUT  1978     38       973.00
AUT  1978     39       690.00
AUT  1978     40       416.00
AUT  1978     41       302.00
AUT  1978     42       221.00
AUT  1978     43       130.00
AUT  1978     44        88.00
AUT  1978     45        50.00
AUT  1978     46        19.00
AUT  1978     47        12.00
AUT  1978     48         3.00
AUT  1978     49         1.00
AUT  1978     50         0.00
AUT  1978     51         0.00
AUT  1978     52         0.00
AUT  1978     53         0.00
AUT  1978     54         0.00
AUT  1978     55+        0.00
AUT  1979     12-        0.00
AUT  1979     13         1.00
AUT  1979     14        22.00
AUT  1979     15       130.00
AUT  1979     16       644.00
AUT  1979     17      1858.00
AUT  1979     18      3325.00
AUT  1979     19      4887.00
AUT  1979     20      5922.00
AUT  1979     21      6507.00
AUT  1979     22      6730.00
AUT  1979     23      6841.00
AUT  1979     24      6376.00
AUT  1979     25      6015.00
AUT  1979     26      5453.00
AUT  1979     27      4883.00
AUT  1979     28      4368.00
AUT  1979     29      3926.00
AUT  1979     30      3537.00
AUT  1979     31      3017.00
AUT  1979     32      2410.00
AUT  1979     33      1550.00
AUT  1979     34      1494.00
AUT  1979     35      1440.00
AUT  1979     36      1142.00
AUT  1979     37      1040.00
AUT  1979     38       931.00
AUT  1979     39       744.00
AUT  1979     40       428.00
AUT  1979     41       278.00
AUT  1979     42       176.00
AUT  1979     43       152.00
AUT  1979     44        70.00
AUT  1979     45        39.00
AUT  1979     46        34.00
AUT  1979     47         9.00
AUT  1979     48         5.00
AUT  1979     49         3.14
AUT  1979     50         0.86
AUT  1979     51         0.00
AUT  1979     52         0.00
AUT  1979     53         0.00
AUT  1979     54         0.00
AUT  1979     55+        0.00
AUT  1980     12-        1.00
AUT  1980     13         4.00
AUT  1980     14        30.00
AUT  1980     15       133.00
AUT  1980     16       660.00
AUT  1980     17      1821.00
AUT  1980     18      3376.00
AUT  1980     19      5183.00
AUT  1980     20      6253.00
AUT  1980     21      6921.00
AUT  1980     22      7076.00
AUT  1980     23      7254.00
AUT  1980     24      7111.00
AUT  1980     25      6412.00
AUT  1980     26      5849.00
AUT  1980     27      5152.00
AUT  1980     28      4563.00
AUT  1980     29      3932.00
AUT  1980     30      3526.00
AUT  1980     31      3115.00
AUT  1980     32      2697.00
AUT  1980     33      2158.00
AUT  1980     34      1400.00
AUT  1980     35      1282.00
AUT  1980     36      1167.00
AUT  1980     37       941.00
AUT  1980     38       880.00
AUT  1980     39       671.00
AUT  1980     40       518.00
AUT  1980     41       317.00
AUT  1980     42       176.00
AUT  1980     43       139.00
AUT  1980     44        77.00
AUT  1980     45        37.00
AUT  1980     46        27.00
AUT  1980     47         8.00
AUT  1980     48         2.00
AUT  1980     49         1.00
AUT  1980     50         1.32
AUT  1980     51         0.68
AUT  1980     52         0.00
AUT  1980     53         0.00
AUT  1980     54         0.00
AUT  1980     55+        0.00
AUT  1981     12-        0.00
AUT  1981     13         4.00
AUT  1981     14        19.00
AUT  1981     15       133.00
AUT  1981     16       625.00
AUT  1981     17      1712.00
AUT  1981     18      3432.00
AUT  1981     19      5204.00
AUT  1981     20      6525.00
AUT  1981     21      7278.00
AUT  1981     22      7388.00
AUT  1981     23      7479.00
AUT  1981     24      7374.00
AUT  1981     25      6791.00
AUT  1981     26      5914.00
AUT  1981     27      5411.00
AUT  1981     28      4788.00
AUT  1981     29      4200.00
AUT  1981     30      3595.00
AUT  1981     31      3162.00
AUT  1981     32      2732.00
AUT  1981     33      2248.00
AUT  1981     34      1912.00
AUT  1981     35      1163.00
AUT  1981     36      1106.00
AUT  1981     37       973.00
AUT  1981     38       774.00
AUT  1981     39       629.00
AUT  1981     40       520.00
AUT  1981     41       375.00
AUT  1981     42       219.00
AUT  1981     43       118.00
AUT  1981     44        61.00
AUT  1981     45        39.00
AUT  1981     46        21.00
AUT  1981     47         9.00
AUT  1981     48         5.00
AUT  1981     49         3.73
AUT  1981     50         0.27
AUT  1981     51         0.00
AUT  1981     52         0.00
AUT  1981     53         0.00
AUT  1981     54         0.00
AUT  1981     55+        0.00
AUT  1982     12-        0.00
AUT  1982     13         7.00
AUT  1982     14        15.00
AUT  1982     15        93.00
AUT  1982     16       575.00
AUT  1982     17      1670.00
AUT  1982     18      3290.00
AUT  1982     19      5200.00
AUT  1982     20      6456.00
AUT  1982     21      7186.00
AUT  1982     22      7681.00
AUT  1982     23      7738.00
AUT  1982     24      7374.00
AUT  1982     25      7054.00
AUT  1982     26      6553.00
AUT  1982     27      5504.00
AUT  1982     28      4804.00
AUT  1982     29      4159.00
AUT  1982     30      3735.00
AUT  1982     31      3014.00
AUT  1982     32      2655.00
AUT  1982     33      2215.00
AUT  1982     34      1901.00
AUT  1982     35      1598.00
AUT  1982     36       912.00
AUT  1982     37       845.00
AUT  1982     38       717.00
AUT  1982     39       562.00
AUT  1982     40       503.00
AUT  1982     41       321.00
AUT  1982     42       226.00
AUT  1982     43       136.00
AUT  1982     44        75.00
AUT  1982     45        44.00
AUT  1982     46        15.00
AUT  1982     47         5.00
AUT  1982     48         2.00
AUT  1982     49         0.00
AUT  1982     50         0.00
AUT  1982     51         0.00
AUT  1982     52         0.00
AUT  1982     53         0.00
AUT  1982     54         0.00
AUT  1982     55+        0.00
AUT  1983     12-        1.00
AUT  1983     13         4.00
AUT  1983     14        17.00
AUT  1983     15        98.00
AUT  1983     16       491.00
AUT  1983     17      1308.00
AUT  1983     18      2839.00
AUT  1983     19      4651.00
AUT  1983     20      6094.00
AUT  1983     21      6792.00
AUT  1983     22      7106.00
AUT  1983     23      7239.00
AUT  1983     24      7154.00
AUT  1983     25      6735.00
AUT  1983     26      6315.00
AUT  1983     27      5697.00
AUT  1983     28      4883.00
AUT  1983     29      4184.00
AUT  1983     30      3462.00
AUT  1983     31      2944.00
AUT  1983     32      2460.00
AUT  1983     33      2095.00
AUT  1983     34      1823.00
AUT  1983     35      1505.00
AUT  1983     36      1168.00
AUT  1983     37       748.00
AUT  1983     38       622.00
AUT  1983     39       507.00
AUT  1983     40       384.00
AUT  1983     41       303.00
AUT  1983     42       224.00
AUT  1983     43       139.00
AUT  1983     44        69.00
AUT  1983     45        35.00
AUT  1983     46        13.00
AUT  1983     47         8.00
AUT  1983     48         0.00
AUT  1983     49         0.66
AUT  1983     50         0.34
AUT  1983     51         0.00
AUT  1983     52         0.00
AUT  1983     53         0.00
AUT  1983     54         0.00
